BusID: 1
Time                 |StopName  |DriverID  |PassengersCount  |BusLoad
2024-12-16 15:44:00  |Stop C    |3         |37               |41%
2024-12-16 15:52:00  |Stop D    |3         |38               |42%
2024-12-16 16:04:00  |Stop E    |3         |30               |33%
2024-12-16 16:14:00  |Stop F    |3         |29               |32%
2024-12-16 16:22:00  |Stop G    |3         |29               |32%
2024-12-16 16:28:00  |Stop H    |3         |20               |22%
2024-12-16 16:35:00  |Stop I    |3         |25               |27%
2024-12-16 16:46:00  |Stop J    |3         |30               |33%
2024-12-16 16:55:00  |Stop A    |3         |26               |28%
2024-12-16 17:02:00  |Stop B    |3         |32               |35%
2024-12-16 17:11:00  |Stop C    |3         |62               |68%
2024-12-16 17:19:00  |Stop D    |3         |65               |72%
2024-12-16 17:31:00  |Stop E    |3         |75               |83%
2024-12-16 17:41:00  |Stop F    |3         |64               |71%
2024-12-16 17:49:00  |Stop G    |3         |62               |68%
2024-12-16 17:55:00  |Stop H    |3         |72               |80%
2024-12-17 09:02:00  |Stop I    |5         |67               |74%
2024-12-17 09:13:00  |Stop J    |5         |85               |94%
2024-12-17 09:22:00  |Stop A    |5         |70               |77%
2024-12-17 09:29:00  |Stop B    |5         |75               |83%
2024-12-17 09:38:00  |Stop C    |5         |72               |80%
2024-12-17 09:46:00  |Stop D    |5         |78               |86%
2024-12-17 09:58:00  |Stop E    |5         |88               |97%
2024-12-17 10:08:00  |Stop F    |5         |87               |96%
2024-12-17 10:16:00  |Stop G    |5         |84               |93%
2024-12-17 10:22:00  |Stop H    |5         |62               |68%
2024-12-17 10:29:00  |Stop I    |5         |64               |71%
2024-12-17 10:40:00  |Stop J    |5         |60               |66%
2024-12-17 10:49:00  |Stop A    |5         |61               |67%
2024-12-17 10:56:00  |Stop B    |5         |53               |58%
2024-12-17 11:05:00  |Stop C    |5         |40               |44%
2024-12-17 11:13:00  |Stop D    |5         |38               |42%
2024-12-17 11:25:00  |Stop E    |5         |37               |41%
2024-12-17 11:35:00  |Stop F    |5         |30               |33%
2024-12-17 11:43:00  |Stop G    |5         |35               |38%
2024-12-17 11:49:00  |Stop H    |5         |32               |35%
2024-12-17 11:56:00  |Stop I    |5         |30               |33%
2024-12-17 12:07:00  |Stop J    |5         |30               |33%
2024-12-17 12:16:00  |Stop A    |5         |33               |36%
2024-12-17 12:23:00  |Stop B    |5         |30               |33%
2024-12-17 12:32:00  |Stop C    |5         |34               |37%
2024-12-17 12:40:00  |Stop D    |5         |27               |30%
2024-12-17 12:52:00  |Stop E    |5         |24               |26%
2024-12-17 14:01:00  |Stop F    |7         |21               |23%
2024-12-17 14:09:00  |Stop G    |7         |15               |16%
2024-12-17 14:15:00  |Stop H    |7         |12               |13%
2024-12-17 14:22:00  |Stop I    |7         |11               |12%
2024-12-17 14:33:00  |Stop J    |7         |11               |12%
2024-12-17 14:42:00  |Stop A    |7         |10               |11%
2024-12-17 14:49:00  |Stop B    |7         |10               |11%
2024-12-17 14:58:00  |Stop C    |7         |11               |12%
2024-12-17 15:06:00  |Stop D    |7         |13               |14%
2024-12-17 15:18:00  |Stop E    |7         |12               |13%
2024-12-17 15:28:00  |Stop F    |7         |10               |11%
2024-12-17 15:36:00  |Stop G    |7         |12               |13%
2024-12-17 15:42:00  |Stop H    |7         |15               |16%
2024-12-17 15:49:00  |Stop I    |7         |12               |13%
2024-12-17 16:00:00  |Stop J    |7         |9                |10%
2024-12-17 16:09:00  |Stop A    |7         |10               |11%
2024-12-17 16:16:00  |Stop B    |7         |10               |11%
2024-12-17 16:25:00  |Stop C    |7         |10               |11%
2024-12-17 16:33:00  |Stop D    |7         |13               |14%
2024-12-17 16:45:00  |Stop E    |7         |16               |17%
2024-12-17 16:55:00  |Stop F    |7         |21               |23%
2024-12-17 17:03:00  |Stop G    |7         |31               |34%
2024-12-17 17:09:00  |Stop H    |7         |54               |60%
2024-12-17 17:16:00  |Stop I    |7         |62               |68%
2024-12-17 17:27:00  |Stop J    |7         |66               |73%
2024-12-17 17:36:00  |Stop A    |7         |81               |90%
2024-12-17 17:43:00  |Stop B    |7         |88               |97%
2024-12-17 17:52:00  |Stop C    |7         |63               |70%
2024-12-18 09:02:00  |Stop D    |6         |68               |75%
2024-12-18 09:14:00  |Stop E    |6         |80               |88%
2024-12-18 09:24:00  |Stop F    |6         |76               |84%
2024-12-18 09:32:00  |Stop G    |6         |70               |77%
2024-12-18 09:38:00  |Stop H    |6         |76               |84%
2024-12-18 09:45:00  |Stop I    |6         |60               |66%
2024-12-18 09:56:00  |Stop J    |6         |77               |85%
2024-12-18 10:05:00  |Stop A    |6         |88               |97%
2024-12-18 10:12:00  |Stop B    |6         |66               |73%
2024-12-18 10:21:00  |Stop C    |6         |66               |73%
2024-12-18 10:29:00  |Stop D    |6         |48               |53%
2024-12-18 10:41:00  |Stop E    |6         |36               |40%
2024-12-18 10:51:00  |Stop F    |6         |38               |42%
2024-12-18 10:59:00  |Stop G    |6         |27               |30%
2024-12-18 11:05:00  |Stop H    |6         |23               |25%
2024-12-18 11:12:00  |Stop I    |6         |21               |23%
2024-12-18 11:23:00  |Stop J    |6         |18               |20%
2024-12-18 11:32:00  |Stop A    |6         |21               |23%
2024-12-18 11:39:00  |Stop B    |6         |14               |15%
2024-12-18 11:48:00  |Stop C    |6         |15               |16%
2024-12-18 11:56:00  |Stop D    |6         |11               |12%
2024-12-18 12:08:00  |Stop E    |6         |9                |10%
2024-12-18 12:18:00  |Stop F    |6         |7                |7%
2024-12-18 12:26:00  |Stop G    |6         |11               |12%
2024-12-18 12:32:00  |Stop H    |6         |9                |10%
2024-12-18 12:39:00  |Stop I    |6         |7                |7%
2024-12-18 12:50:00  |Stop J    |6         |7                |7%
2024-12-18 12:59:00  |Stop A    |6         |12               |13%
2024-12-18 14:01:00  |Stop B    |2         |9                |10%
2024-12-18 14:10:00  |Stop C    |2         |8                |8%
2024-12-18 14:18:00  |Stop D    |2         |6                |6%
2024-12-18 14:30:00  |Stop E    |2         |12               |13%
2024-12-18 14:40:00  |Stop F    |2         |9                |10%
2024-12-18 14:48:00  |Stop G    |2         |10               |11%
2024-12-18 14:54:00  |Stop H    |2         |7                |7%
2024-12-18 15:01:00  |Stop I    |2         |6                |6%
2024-12-18 15:12:00  |Stop J    |2         |12               |13%
2024-12-18 15:21:00  |Stop A    |2         |16               |17%
2024-12-18 15:28:00  |Stop B    |2         |14               |15%
2024-12-18 15:37:00  |Stop C    |2         |14               |15%
2024-12-18 15:45:00  |Stop D    |2         |13               |14%
2024-12-18 15:57:00  |Stop E    |2         |12               |13%
2024-12-18 16:07:00  |Stop F    |2         |16               |17%
2024-12-18 16:15:00  |Stop G    |2         |21               |23%
2024-12-18 16:21:00  |Stop H    |2         |15               |16%
2024-12-18 16:28:00  |Stop I    |2         |15               |16%
2024-12-18 16:39:00  |Stop J    |2         |17               |18%
2024-12-18 16:48:00  |Stop A    |2         |16               |17%
2024-12-18 16:55:00  |Stop B    |2         |16               |17%
2024-12-18 17:04:00  |Stop C    |2         |29               |32%
2024-12-18 17:12:00  |Stop D    |2         |44               |48%
2024-12-18 17:24:00  |Stop E    |2         |62               |68%
2024-12-18 17:34:00  |Stop F    |2         |66               |73%
2024-12-18 17:42:00  |Stop G    |2         |80               |88%
2024-12-18 17:48:00  |Stop H    |2         |67               |74%
2024-12-18 17:55:00  |Stop I    |2         |74               |82%
2024-12-19 09:02:00  |Stop J    |6         |75               |83%
2024-12-19 09:11:00  |Stop A    |6         |76               |84%
2024-12-19 09:18:00  |Stop B    |6         |70               |77%
2024-12-19 09:27:00  |Stop C    |6         |86               |95%
2024-12-19 09:35:00  |Stop D    |6         |77               |85%
2024-12-19 09:47:00  |Stop E    |6         |62               |68%
2024-12-19 09:57:00  |Stop F    |6         |84               |93%
2024-12-19 10:05:00  |Stop G    |6         |73               |81%
2024-12-19 10:11:00  |Stop H    |6         |70               |77%
2024-12-19 10:18:00  |Stop I    |6         |59               |65%
2024-12-19 10:29:00  |Stop J    |6         |55               |61%
2024-12-19 10:38:00  |Stop A    |6         |42               |46%
2024-12-19 10:45:00  |Stop B    |6         |37               |41%
2024-12-19 10:54:00  |Stop C    |6         |35               |38%
2024-12-19 11:02:00  |Stop D    |6         |25               |27%
2024-12-19 11:14:00  |Stop E    |6         |25               |27%
2024-12-19 11:24:00  |Stop F    |6         |24               |26%
2024-12-19 11:32:00  |Stop G    |6         |25               |27%
2024-12-19 11:38:00  |Stop H    |6         |25               |27%
2024-12-19 11:45:00  |Stop I    |6         |18               |20%
2024-12-19 11:56:00  |Stop J    |6         |14               |15%
2024-12-19 12:05:00  |Stop A    |6         |16               |17%
2024-12-19 12:12:00  |Stop B    |6         |21               |23%
2024-12-19 12:21:00  |Stop C    |6         |16               |17%
2024-12-19 12:29:00  |Stop D    |6         |16               |17%
2024-12-19 12:41:00  |Stop E    |6         |15               |16%
2024-12-19 12:51:00  |Stop F    |6         |18               |20%
2024-12-19 12:59:00  |Stop G    |6         |26               |28%
2024-12-19 14:01:00  |Stop H    |1         |26               |28%
2024-12-19 14:08:00  |Stop I    |1         |26               |28%
2024-12-19 14:19:00  |Stop J    |1         |25               |27%
2024-12-19 14:28:00  |Stop A    |1         |21               |23%
2024-12-19 14:35:00  |Stop B    |1         |19               |21%
2024-12-19 14:44:00  |Stop C    |1         |16               |17%
2024-12-19 14:52:00  |Stop D    |1         |15               |16%
2024-12-19 15:04:00  |Stop E    |1         |15               |16%
2024-12-19 15:14:00  |Stop F    |1         |19               |21%
2024-12-19 15:22:00  |Stop G    |1         |16               |17%
2024-12-19 15:28:00  |Stop H    |1         |12               |13%
2024-12-19 15:35:00  |Stop I    |1         |14               |15%
2024-12-19 15:46:00  |Stop J    |1         |10               |11%
2024-12-19 15:55:00  |Stop A    |1         |15               |16%
2024-12-19 16:02:00  |Stop B    |1         |10               |11%
2024-12-19 16:11:00  |Stop C    |1         |8                |8%
2024-12-19 16:19:00  |Stop D    |1         |12               |13%
2024-12-19 16:31:00  |Stop E    |1         |17               |18%
2024-12-19 16:41:00  |Stop F    |1         |12               |13%
2024-12-19 16:49:00  |Stop G    |1         |11               |12%
2024-12-19 16:55:00  |Stop H    |1         |11               |12%
2024-12-19 17:02:00  |Stop I    |1         |15               |16%
2024-12-19 17:13:00  |Stop J    |1         |44               |48%
2024-12-19 17:22:00  |Stop A    |1         |55               |61%
2024-12-19 17:29:00  |Stop B    |1         |72               |80%
2024-12-19 17:38:00  |Stop C    |1         |74               |82%
2024-12-19 17:46:00  |Stop D    |1         |66               |73%
2024-12-19 17:58:00  |Stop E    |1         |84               |93%
2024-12-22 09:02:00  |Stop F    |1         |79               |87%
2024-12-22 09:10:00  |Stop G    |1         |60               |66%
2024-12-22 09:16:00  |Stop H    |1         |82               |91%
2024-12-22 09:23:00  |Stop I    |1         |63               |70%
2024-12-22 09:34:00  |Stop J    |1         |85               |94%
2024-12-22 09:43:00  |Stop A    |1         |86               |95%
2024-12-22 09:50:00  |Stop B    |1         |82               |91%
2024-12-22 09:59:00  |Stop C    |1         |67               |74%
2024-12-22 10:07:00  |Stop D    |1         |56               |62%
2024-12-22 10:19:00  |Stop E    |1         |48               |53%
2024-12-22 10:29:00  |Stop F    |1         |41               |45%
2024-12-22 10:37:00  |Stop G    |1         |39               |43%
2024-12-22 10:43:00  |Stop H    |1         |34               |37%
2024-12-22 10:50:00  |Stop I    |1         |26               |28%
2024-12-22 11:01:00  |Stop J    |1         |24               |26%
2024-12-22 11:10:00  |Stop A    |1         |18               |20%
2024-12-22 11:17:00  |Stop B    |1         |15               |16%
2024-12-22 11:26:00  |Stop C    |1         |15               |16%
2024-12-22 11:34:00  |Stop D    |1         |16               |17%
2024-12-22 11:46:00  |Stop E    |1         |19               |21%
2024-12-22 11:56:00  |Stop F    |1         |17               |18%
2024-12-22 12:04:00  |Stop G    |1         |13               |14%
2024-12-22 12:10:00  |Stop H    |1         |9                |10%
2024-12-22 12:17:00  |Stop I    |1         |11               |12%
2024-12-22 12:28:00  |Stop J    |1         |16               |17%
2024-12-22 12:37:00  |Stop A    |1         |19               |21%
2024-12-22 12:44:00  |Stop B    |1         |20               |22%
2024-12-22 12:53:00  |Stop C    |1         |16               |17%
2024-12-22 14:01:00  |Stop D    |4         |12               |13%
2024-12-22 14:13:00  |Stop E    |4         |12               |13%
2024-12-22 14:23:00  |Stop F    |4         |10               |11%
2024-12-22 14:31:00  |Stop G    |4         |8                |8%
2024-12-22 14:37:00  |Stop H    |4         |12               |13%
2024-12-22 14:44:00  |Stop I    |4         |12               |13%
2024-12-22 14:55:00  |Stop J    |4         |14               |15%
2024-12-22 15:04:00  |Stop A    |4         |14               |15%
2024-12-22 15:11:00  |Stop B    |4         |12               |13%
2024-12-22 15:20:00  |Stop C    |4         |15               |16%
2024-12-22 15:28:00  |Stop D    |4         |14               |15%
2024-12-22 15:40:00  |Stop E    |4         |13               |14%
2024-12-22 15:50:00  |Stop F    |4         |18               |20%
2024-12-22 15:58:00  |Stop G    |4         |16               |17%
2024-12-22 16:04:00  |Stop H    |4         |17               |18%
2024-12-22 16:11:00  |Stop I    |4         |12               |13%
2024-12-22 16:22:00  |Stop J    |4         |18               |20%
2024-12-22 16:31:00  |Stop A    |4         |13               |14%
2024-12-22 16:38:00  |Stop B    |4         |12               |13%
2024-12-22 16:47:00  |Stop C    |4         |15               |16%
2024-12-22 16:55:00  |Stop D    |4         |12               |13%
2024-12-22 17:07:00  |Stop E    |4         |29               |32%
2024-12-22 17:17:00  |Stop F    |4         |51               |56%
2024-12-22 17:25:00  |Stop G    |4         |71               |78%
2024-12-22 17:31:00  |Stop H    |4         |74               |82%
2024-12-22 17:38:00  |Stop I    |4         |82               |91%
2024-12-22 17:49:00  |Stop J    |4         |83               |92%
2024-12-22 17:58:00  |Stop A    |4         |64               |71%
------------------------------------------------------------------------
BusID: 7
Time                 |StopName  |DriverID  |PassengersCount  |BusLoad
2024-12-16 09:31:00  |Stop G    |7         |34               |40%
2024-12-16 09:37:00  |Stop H    |7         |49               |57%
2024-12-16 09:44:00  |Stop I    |7         |74               |87%
2024-12-16 09:55:00  |Stop J    |7         |82               |96%
2024-12-16 10:04:00  |Stop A    |7         |81               |95%
2024-12-16 10:11:00  |Stop B    |7         |57               |67%
2024-12-16 10:20:00  |Stop C    |7         |59               |69%
2024-12-16 10:28:00  |Stop D    |7         |66               |77%
2024-12-16 10:40:00  |Stop E    |7         |58               |68%
2024-12-16 10:50:00  |Stop F    |7         |52               |61%
2024-12-16 10:58:00  |Stop G    |7         |45               |52%
2024-12-16 11:04:00  |Stop H    |7         |47               |55%
2024-12-16 11:11:00  |Stop I    |7         |50               |58%
2024-12-16 11:22:00  |Stop J    |7         |45               |52%
2024-12-16 11:31:00  |Stop A    |7         |45               |52%
2024-12-16 11:38:00  |Stop B    |7         |52               |61%
2024-12-16 11:47:00  |Stop C    |7         |48               |56%
2024-12-16 11:55:00  |Stop D    |7         |49               |57%
2024-12-16 12:07:00  |Stop E    |7         |52               |61%
2024-12-16 12:17:00  |Stop F    |7         |40               |47%
2024-12-16 12:25:00  |Stop G    |7         |29               |34%
2024-12-16 12:31:00  |Stop H    |7         |32               |37%
2024-12-16 12:38:00  |Stop I    |7         |35               |41%
2024-12-16 12:49:00  |Stop J    |7         |29               |34%
2024-12-16 12:58:00  |Stop A    |7         |41               |48%
2024-12-16 14:01:00  |Stop B    |2         |30               |35%
2024-12-16 14:10:00  |Stop C    |2         |32               |37%
2024-12-16 14:18:00  |Stop D    |2         |34               |40%
2024-12-16 14:30:00  |Stop E    |2         |34               |40%
2024-12-16 14:40:00  |Stop F    |2         |33               |38%
2024-12-16 14:48:00  |Stop G    |2         |33               |38%
2024-12-16 14:54:00  |Stop H    |2         |31               |36%
2024-12-16 15:01:00  |Stop I    |2         |26               |30%
2024-12-16 15:12:00  |Stop J    |2         |22               |25%
2024-12-16 15:21:00  |Stop A    |2         |17               |20%
2024-12-16 15:28:00  |Stop B    |2         |16               |18%
2024-12-16 15:37:00  |Stop C    |2         |22               |25%
2024-12-16 15:45:00  |Stop D    |2         |23               |27%
2024-12-16 15:57:00  |Stop E    |2         |24               |28%
2024-12-16 16:07:00  |Stop F    |2         |29               |34%
2024-12-16 16:15:00  |Stop G    |2         |34               |40%
2024-12-16 16:21:00  |Stop H    |2         |33               |38%
2024-12-16 16:28:00  |Stop I    |2         |36               |42%
2024-12-16 16:39:00  |Stop J    |2         |29               |34%
2024-12-16 16:48:00  |Stop A    |2         |32               |37%
2024-12-16 16:55:00  |Stop B    |2         |31               |36%
2024-12-16 17:04:00  |Stop C    |2         |49               |57%
2024-12-16 17:12:00  |Stop D    |2         |71               |83%
2024-12-16 17:24:00  |Stop E    |2         |76               |89%
2024-12-16 17:34:00  |Stop F    |2         |71               |83%
2024-12-16 17:42:00  |Stop G    |2         |58               |68%
2024-12-16 17:48:00  |Stop H    |2         |83               |97%
2024-12-16 17:55:00  |Stop I    |2         |63               |74%
2024-12-17 09:02:00  |Stop J    |1         |85               |100%
2024-12-17 09:11:00  |Stop A    |1         |61               |71%
2024-12-17 09:18:00  |Stop B    |1         |62               |72%
2024-12-17 09:27:00  |Stop C    |1         |76               |89%
2024-12-17 09:35:00  |Stop D    |1         |67               |78%
2024-12-17 09:47:00  |Stop E    |1         |83               |97%
2024-12-17 09:57:00  |Stop F    |1         |59               |69%
2024-12-17 10:05:00  |Stop G    |1         |68               |80%
2024-12-17 10:11:00  |Stop H    |1         |55               |64%
2024-12-17 10:18:00  |Stop I    |1         |54               |63%
2024-12-17 10:29:00  |Stop J    |1         |44               |51%
2024-12-17 10:38:00  |Stop A    |1         |46               |54%
2024-12-17 10:45:00  |Stop B    |1         |38               |44%
2024-12-17 10:54:00  |Stop C    |1         |38               |44%
2024-12-17 11:02:00  |Stop D    |1         |31               |36%
2024-12-17 11:14:00  |Stop E    |1         |36               |42%
2024-12-17 11:24:00  |Stop F    |1         |41               |48%
2024-12-17 11:32:00  |Stop G    |1         |48               |56%
2024-12-17 11:38:00  |Stop H    |1         |51               |60%
2024-12-17 11:45:00  |Stop I    |1         |38               |44%
2024-12-17 11:56:00  |Stop J    |1         |37               |43%
2024-12-17 12:05:00  |Stop A    |1         |31               |36%
2024-12-17 12:12:00  |Stop B    |1         |34               |40%
2024-12-17 12:21:00  |Stop C    |1         |37               |43%
2024-12-17 12:29:00  |Stop D    |1         |28               |32%
2024-12-17 12:41:00  |Stop E    |1         |27               |31%
2024-12-17 12:51:00  |Stop F    |1         |25               |29%
2024-12-17 12:59:00  |Stop G    |1         |19               |22%
2024-12-17 14:01:00  |Stop H    |4         |23               |27%
2024-12-17 14:08:00  |Stop I    |4         |23               |27%
2024-12-17 14:19:00  |Stop J    |4         |24               |28%
2024-12-17 14:28:00  |Stop A    |4         |23               |27%
2024-12-17 14:35:00  |Stop B    |4         |18               |21%
2024-12-17 14:44:00  |Stop C    |4         |18               |21%
2024-12-17 14:52:00  |Stop D    |4         |23               |27%
2024-12-17 15:04:00  |Stop E    |4         |19               |22%
2024-12-17 15:14:00  |Stop F    |4         |18               |21%
2024-12-17 15:22:00  |Stop G    |4         |15               |17%
2024-12-17 15:28:00  |Stop H    |4         |18               |21%
2024-12-17 15:35:00  |Stop I    |4         |21               |24%
2024-12-17 15:46:00  |Stop J    |4         |24               |28%
2024-12-17 15:55:00  |Stop A    |4         |23               |27%
2024-12-17 16:02:00  |Stop B    |4         |30               |35%
2024-12-17 16:11:00  |Stop C    |4         |31               |36%
2024-12-17 16:19:00  |Stop D    |4         |26               |30%
2024-12-17 16:31:00  |Stop E    |4         |22               |25%
2024-12-17 16:41:00  |Stop F    |4         |21               |24%
2024-12-17 16:49:00  |Stop G    |4         |18               |21%
2024-12-17 16:55:00  |Stop H    |4         |19               |22%
2024-12-17 17:02:00  |Stop I    |4         |38               |44%
2024-12-17 17:13:00  |Stop J    |4         |63               |74%
2024-12-17 17:22:00  |Stop A    |4         |80               |94%
2024-12-17 17:29:00  |Stop B    |4         |70               |82%
2024-12-17 17:38:00  |Stop C    |4         |73               |85%
2024-12-17 17:46:00  |Stop D    |4         |62               |72%
2024-12-17 17:58:00  |Stop E    |4         |71               |83%
2024-12-18 09:02:00  |Stop F    |7         |74               |87%
2024-12-18 09:10:00  |Stop G    |7         |60               |70%
2024-12-18 09:16:00  |Stop H    |7         |70               |82%
2024-12-18 09:23:00  |Stop I    |7         |61               |71%
2024-12-18 09:34:00  |Stop J    |7         |61               |71%
2024-12-18 09:43:00  |Stop A    |7         |68               |80%
2024-12-18 09:50:00  |Stop B    |7         |83               |97%
2024-12-18 09:59:00  |Stop C    |7         |76               |89%
2024-12-18 10:07:00  |Stop D    |7         |57               |67%
2024-12-18 10:19:00  |Stop E    |7         |49               |57%
2024-12-18 10:29:00  |Stop F    |7         |36               |42%
2024-12-18 10:37:00  |Stop G    |7         |44               |51%
2024-12-18 10:43:00  |Stop H    |7         |50               |58%
2024-12-18 10:50:00  |Stop I    |7         |52               |61%
2024-12-18 11:01:00  |Stop J    |7         |46               |54%
2024-12-18 11:10:00  |Stop A    |7         |42               |49%
2024-12-18 11:17:00  |Stop B    |7         |39               |45%
2024-12-18 11:26:00  |Stop C    |7         |47               |55%
2024-12-18 11:34:00  |Stop D    |7         |45               |52%
2024-12-18 11:46:00  |Stop E    |7         |46               |54%
2024-12-18 11:56:00  |Stop F    |7         |43               |50%
2024-12-18 12:04:00  |Stop G    |7         |41               |48%
2024-12-18 12:10:00  |Stop H    |7         |46               |54%
2024-12-18 12:17:00  |Stop I    |7         |46               |54%
2024-12-18 12:28:00  |Stop J    |7         |33               |38%
2024-12-18 12:37:00  |Stop A    |7         |36               |42%
2024-12-18 12:44:00  |Stop B    |7         |46               |54%
2024-12-18 12:53:00  |Stop C    |7         |45               |52%
2024-12-18 14:01:00  |Stop D    |7         |50               |58%
2024-12-18 14:13:00  |Stop E    |7         |38               |44%
2024-12-18 14:23:00  |Stop F    |7         |31               |36%
2024-12-18 14:31:00  |Stop G    |7         |25               |29%
2024-12-18 14:37:00  |Stop H    |7         |27               |31%
2024-12-18 14:44:00  |Stop I    |7         |26               |30%
2024-12-18 14:55:00  |Stop J    |7         |27               |31%
2024-12-18 15:04:00  |Stop A    |7         |23               |27%
2024-12-18 15:11:00  |Stop B    |7         |25               |29%
2024-12-18 15:20:00  |Stop C    |7         |25               |29%
2024-12-18 15:28:00  |Stop D    |7         |35               |41%
2024-12-18 15:40:00  |Stop E    |7         |27               |31%
2024-12-18 15:50:00  |Stop F    |7         |34               |40%
2024-12-18 15:58:00  |Stop G    |7         |30               |35%
2024-12-18 16:04:00  |Stop H    |7         |26               |30%
2024-12-18 16:11:00  |Stop I    |7         |25               |29%
2024-12-18 16:22:00  |Stop J    |7         |20               |23%
2024-12-18 16:31:00  |Stop A    |7         |19               |22%
2024-12-18 16:38:00  |Stop B    |7         |23               |27%
2024-12-18 16:47:00  |Stop C    |7         |27               |31%
2024-12-18 16:55:00  |Stop D    |7         |22               |25%
2024-12-18 17:07:00  |Stop E    |7         |57               |67%
2024-12-18 17:17:00  |Stop F    |7         |79               |92%
2024-12-18 17:25:00  |Stop G    |7         |57               |67%
2024-12-18 17:31:00  |Stop H    |7         |79               |92%
2024-12-18 17:38:00  |Stop I    |7         |57               |67%
2024-12-18 17:49:00  |Stop J    |7         |78               |91%
2024-12-18 17:58:00  |Stop A    |7         |78               |91%
2024-12-19 09:02:00  |Stop B    |7         |66               |77%
2024-12-19 09:11:00  |Stop C    |7         |72               |84%
2024-12-19 09:19:00  |Stop D    |7         |85               |100%
2024-12-19 09:31:00  |Stop E    |7         |71               |83%
2024-12-19 09:41:00  |Stop F    |7         |57               |67%
2024-12-19 09:49:00  |Stop G    |7         |64               |75%
2024-12-19 09:55:00  |Stop H    |7         |82               |96%
2024-12-19 10:02:00  |Stop I    |7         |61               |71%
2024-12-19 10:13:00  |Stop J    |7         |51               |60%
2024-12-19 10:22:00  |Stop A    |7         |46               |54%
2024-12-19 10:29:00  |Stop B    |7         |52               |61%
2024-12-19 10:38:00  |Stop C    |7         |55               |64%
2024-12-19 10:46:00  |Stop D    |7         |44               |51%
2024-12-19 10:58:00  |Stop E    |7         |48               |56%
2024-12-19 11:08:00  |Stop F    |7         |45               |52%
2024-12-19 11:16:00  |Stop G    |7         |39               |45%
2024-12-19 11:22:00  |Stop H    |7         |38               |44%
2024-12-19 11:29:00  |Stop I    |7         |40               |47%
2024-12-19 11:40:00  |Stop J    |7         |37               |43%
2024-12-19 11:49:00  |Stop A    |7         |36               |42%
2024-12-19 11:56:00  |Stop B    |7         |29               |34%
2024-12-19 12:05:00  |Stop C    |7         |37               |43%
2024-12-19 12:13:00  |Stop D    |7         |34               |40%
2024-12-19 12:25:00  |Stop E    |7         |33               |38%
2024-12-19 12:35:00  |Stop F    |7         |25               |29%
2024-12-19 12:43:00  |Stop G    |7         |27               |31%
2024-12-19 12:49:00  |Stop H    |7         |22               |25%
2024-12-19 12:56:00  |Stop I    |7         |30               |35%
2024-12-19 14:01:00  |Stop J    |7         |30               |35%
2024-12-19 14:10:00  |Stop A    |7         |30               |35%
2024-12-19 14:17:00  |Stop B    |7         |26               |30%
2024-12-19 14:26:00  |Stop C    |7         |29               |34%
2024-12-19 14:34:00  |Stop D    |7         |24               |28%
2024-12-19 14:46:00  |Stop E    |7         |29               |34%
2024-12-19 14:56:00  |Stop F    |7         |26               |30%
2024-12-19 15:04:00  |Stop G    |7         |34               |40%
2024-12-19 15:10:00  |Stop H    |7         |37               |43%
2024-12-19 15:17:00  |Stop I    |7         |36               |42%
2024-12-19 15:28:00  |Stop J    |7         |39               |45%
2024-12-19 15:37:00  |Stop A    |7         |41               |48%
2024-12-19 15:44:00  |Stop B    |7         |42               |49%
2024-12-19 15:53:00  |Stop C    |7         |41               |48%
2024-12-19 16:01:00  |Stop D    |7         |40               |47%
2024-12-19 16:13:00  |Stop E    |7         |37               |43%
2024-12-19 16:23:00  |Stop F    |7         |40               |47%
2024-12-19 16:31:00  |Stop G    |7         |40               |47%
2024-12-19 16:37:00  |Stop H    |7         |34               |40%
2024-12-19 16:44:00  |Stop I    |7         |26               |30%
2024-12-19 16:55:00  |Stop J    |7         |27               |31%
2024-12-19 17:04:00  |Stop A    |7         |40               |47%
2024-12-19 17:11:00  |Stop B    |7         |58               |68%
2024-12-19 17:20:00  |Stop C    |7         |74               |87%
2024-12-19 17:28:00  |Stop D    |7         |59               |69%
2024-12-19 17:40:00  |Stop E    |7         |67               |78%
2024-12-19 17:50:00  |Stop F    |7         |81               |95%
2024-12-19 17:58:00  |Stop G    |7         |82               |96%
2024-12-22 09:02:00  |Stop H    |7         |66               |77%
2024-12-22 09:09:00  |Stop I    |7         |82               |96%
2024-12-22 09:20:00  |Stop J    |7         |61               |71%
2024-12-22 09:29:00  |Stop A    |7         |76               |89%
2024-12-22 09:36:00  |Stop B    |7         |63               |74%
2024-12-22 09:45:00  |Stop C    |7         |64               |75%
2024-12-22 09:53:00  |Stop D    |7         |60               |70%
2024-12-22 10:05:00  |Stop E    |7         |62               |72%
2024-12-22 10:15:00  |Stop F    |7         |69               |81%
2024-12-22 10:23:00  |Stop G    |7         |52               |61%
2024-12-22 10:29:00  |Stop H    |7         |56               |65%
2024-12-22 10:36:00  |Stop I    |7         |53               |62%
2024-12-22 10:47:00  |Stop J    |7         |52               |61%
2024-12-22 10:56:00  |Stop A    |7         |47               |55%
2024-12-22 11:03:00  |Stop B    |7         |45               |52%
2024-12-22 11:12:00  |Stop C    |7         |43               |50%
2024-12-22 11:20:00  |Stop D    |7         |49               |57%
2024-12-22 11:32:00  |Stop E    |7         |49               |57%
2024-12-22 11:42:00  |Stop F    |7         |44               |51%
